Root;Lemma;LemmaFreq;Word_form;Freq
nṣrn;čnaṣran yičnaṣran;2;čnaṣran;2
ntb;intab yintub;2;čintub;1
ntb;intab yintub;2;nōteb;1
nṭḳ;manṭaḳṯa;2;manṭaḳṯa;1
nṭḳ;manṭaḳṯa;2;manṭaḳṯil;1
nxb;inčxab yinčxab;2;inčxab;1
nxb;inčxab yinčxab;2;inəčxab;1
nyḥ;ačneḥ yačneḥ;2;ačənḥunn;1
nyḥ;ačneḥ yačneḥ;2;ačənḥunnax;1
nyr;nīra;2;nīra;1
nyr;nīra;2;nīrax;1
nyṣ;nīṣa;2;nīṣa;1
nyṣ;nīṣa;2;niṣō;1
nžḥ;anžaḥ yanžaḥ;2;anəžḥičxun;2
nẓr;manẓra;2;manẓra;1
nẓr;manẓra;2;manẓre;1
nžs;nžōsča;2;nžōsče;1
nžs;nžōsča;2;nžōsčlə;1
nžy;čnažž yičnažž;2;čičnažž;1
nžy;čnažž yičnažž;2;čnažžinnaḥ;1
nʕm;inʕem yinʕam;2;yinʕam;2
nʕm;nʕīma;2;nʕīma;2
nʕwṣ;naʕweṣ ynaʕweṣ;2;naʕweṣ;2
rbʕ;rabʕa;2;rabəʕlə;2
rčb;raččeb yraččeb;2;mraččiblēle;1
rčb;raččeb yraččeb;2;raččəblaḥlun;1
rfḳ;črōfaḳ yčrōfaḳ;2;ničrōfaḳ;2
rfḳ;črōfaḳ yičrōfaḳ;2;črōfaḳ;2
rfḳ;marfaḳṯa;2;marfaḳṯa;1
rfḳ;marfaḳṯa;2;marfḳōṯa;1
rfs;irfas yirfus;2;nrafeslon;1
rfs;irfas yirfus;2;nrafsill;1
rfʕ;marfʕa;2;marfʕa;2
rḥl;raḥəlṯa;2;raḥəlṯa;2
rhn;irhan yirhun;2;nirhīll;1
rhn;irhan yirhun;2;nirhīnla;1
rḥʕ;araḥ yirruḥ;2;nraḥaʕle;1
rḥʕ;araḥ yirruḥ;2;raḥḥill;1
rkb;markba;2;markba;2
rkb;rakkeb yrakkeb;2;nimrakkbille;1
rkb;rakkeb yrakkeb;2;ʕanimrakkbille;1
rsl;rasōyel;2;rasōyel;2
rṭb;rṭūpča;2;rṭūpča;2
rtl;čirtīla;2;čirtīla;2
rtl;rattel yrattel;2;mrattlan;1
rtl;rattel yrattel;2;mrattlillun;1
rwb;rawweb yrawweb;2;mrawwbill;1
rwb;rawweb yrawweb;2;nimrawwbille;1
rwḥn;črawḥan yičrawḥan;2;čičrawəḥnun;1
rwḥn;črawḥan yičrawḥan;2;črawḥan;1
ryḥn;rayḥōna;2;rayḥōna;2
rzl;irzel;2;rezla;2
ržʕ;maržūʕa;2;maržūʕaḥ;2
ržʕ;ražəʕṯa;2;ražəʕṯa;2
šbh;ašpah yašpah;2;mašəphall;1
šbh;ašpah yašpah;2;mašəphōš;1
sbḳ;msabaḳča;2;msabaḳča;2
šbk;šabəkṯa;2;šabəkṯa;1
šbk;šabəkṯa;2;šabəkṯe;1
sbsb;sabseb ysabseb;2;msabseb;1
sbsb;sabseb ysabseb;2;ʕamsapseb;1
sbʕ;aspeʕ yaspeʕ;2;asəpʕon;1
sbʕ;aspeʕ yaspeʕ;2;asəpʕurr;1
sbʕ;isbeʕ yisbaʕ;2;isbeʕ;1
sbʕ;isbeʕ yisbaʕ;2;sibʕaṯ;1
sbʕ;sēbeʕ;2;sēbeʕ;2
šbʕ;šobaʕčaʕṣar;2;šobaʕčaʕṣar;2
šff;šaffṯa;2;šaffṯa;2
ṣfḥ;ṣfīḥča;2;ṣfīḥča;2
sfḳ;isfaḳ yisfuḳ;2;safeḳla;1
sfḳ;isfaḳ yisfuḳ;2;safeḳle;1
sfl;isčfel yisčfel;2;isčfel;1
sfl;isčfel yisčfel;2;sčaflon;1
ṣfr;ṣofərṯa;2;ṣofərṯa;2
ṣfy;ṣafwṯa;2;ṣafwṯa;2
šġl;šaġġel yšaġġel;2;šaġəllaḥəl;1
šġl;šaġġel yšaġġel;2;šaġġīlin;1
sḥr;isḥar yisḥur;2;saḥril;1
sḥr;isḥar yisḥur;2;sōḥar;1
sḥr;saḥḥar ysaḥḥar;2;nimsaḥḥrin;2
šhr;šahərṯa;2;šahərṯa;2
šhr;šohərṯa;2;šohərṯa;2
šht;sčašhet yisčašhet;2;sčašhet;2
šhy;iščhi yiščhi;2;miščhēl;1
šhy;iščhi yiščhi;2;nmiščhillxun;1
ṣḥy;ṣaḥḥ yṣaḥḥ;2;mṣaḥḥyilla;1
ṣḥy;ṣaḥḥ yṣaḥḥ;2;yṣaḥḥenna;1
škk;ōšek yōšek;2;nšakkīkin;1
škk;ōšek yōšek;2;ōšek;1
skr;sakərṯa;2;sakərṯa;2
skr;sikōrča;2;sikōrča;2
škr;aškar yaškar;2;aškričče;1
škr;aškar yaškar;2;naškrell;1
šky;iščki yiščki;2;iščki;2
šḳy;mušḳīṯa;2;mušḳīṯa;1
šḳy;mušḳīṯa;2;mušḳīṯəl;1
ṣlb;inəṣlab yinəṣlab;2;inəṣlab;2
ṣlb;iṣlab yiṣlub;2;ṣalpil;1
ṣlb;iṣlab yiṣlub;2;ṣalpunne;1
šlf;šlīfa;2;šlīfa;1
šlf;šlīfa;2;šlīflə;1
slḥ;salleḥ ysalleḥ;2;msallḥin;2
ṣlḥ;ṣōlaḥ yṣōlaḥ;2;nṣaliḥenxon;1
ṣlḥ;ṣōlaḥ yṣōlaḥ;2;ṣōlaḥ;1
šlḳ;išlaḳ yišluḳ;2;šlīḳin;1
šlḳ;išlaḳ yišluḳ;2;šōlḳin;1
šlḳ;išleḳ;2;išleḳ;1
šlḳ;išleḳ;2;šlīḳan;1
slm;salīm;2;salīm;2
slm;salōme;2;salōme;1
slm;salōme;2;ssalōme;1
slm;sōlem;2;čsōlmin;1
slm;sōlem;2;sōlma;1
šlʕ;šaləʕṯa;2;šaləʕṯil;1
šlʕ;šaləʕṯa;2;šaləʕṯiṭ;1
ṣlʕ;ṣaləʕṯa;2;ṣaləʕṯe;2
ṣmč;ʕa ṣummeč;2;ṣummeč;2
smk;summōka;2;summōka;2
smm;asam yissum;2;sammōl;1
smm;asam yissum;2;ssammem;1
šms;šammes yšammes;2;nšammsenne;2
šmš;šmošča;2;šmuščō;2
smt;ismat yismut;2;samtille;1
smt;ismat yismut;2;sumte;1
snt;sannet ysannet;2;sannītəl;1
snt;sannet ysannet;2;sannte;1
ṣnʕ;ṣenəʕṯa;2;ṣenəʕṯa;1
ṣnʕ;ṣenəʕṯa;2;ṣenəʕṯaḥ;1
šrb;šarāb;2;šarāb;2
šrf;čšarraf yičšarraf;2;ničšarraf;2
šrf;šarfa;2;šarfa;2
šrk;šōrek yšōrek;2;nšarikennax;1
šrk;šōrek yšōrek;2;šarikiččax;1
šrḳ;šarḳa;2;šarḳa;1
šrḳ;šarḳa;2;šarḳlə;1
ṣrḳ;ṣrōḳa;2;ṣrōḳa;2
šrkl;čšarkal yičšarkal;2;čšarkal;1
šrkl;čšarkal yičšarkal;2;yičšarkal;1
ṣrm;ṣurmōyṯa;2;ṣurmōyṯa;1
ṣrm;ṣurmōyṯa;2;ṣurmōyṯe;1
ṣrr;aṣar yiṣṣur;2;ṣarre;1
ṣrr;aṣar yiṣṣur;2;ṣarril;1
srt;masərta;2;masərta;2
srtb;surtōba;2;sartōbiš;1
srtb;surtōba;2;surtōba;1
šrʕ;mašrūʕa;2;mašrūʕa;1
šrʕ;mašrūʕa;2;mašruʕō;1
ṣrʕ;čṣōraʕ yičṣōraʕ;2;mičṣarīʕin;1
ṣrʕ;čṣōraʕ yičṣōraʕ;2;ničṣōraʕ;1
ššbrk;šúšbarak;2;šúšbarak;2
šṭrnž;šaṭranž;2;šaṭranž;2
šwb;šawba;2;šawba;2
šwbš;šawbeš yšawbeš;2;mšawpšin;1
šwbš;šawbeš yšawbeš;2;yšawpšun;1
swk;sūkṯa;2;sūkṯa;1
swk;sūkṯa;2;sūkṯiš;1
ṣwl;ṣawwel yṣawwel;2;nimṣawwlill;1
ṣwl;ṣawwel yṣawwel;2;nimṣawwlillen;1
šwm;šōmṯa;2;šōmṯa;2
šwr;ōšer yōšer;2;čmōšer;1
šwr;ōšer yōšer;2;ōšer;1
ṣwr;ṣawwar yṣawwar;2;mṣawwrill;1
ṣwr;ṣawwar yṣawwar;2;ṣawwirōle;1
ṣwt/ṭ;ṣawṭa;2;ṣawṭa;2
swy;sawōye;2;sawōye;2
šwy;muščwīnya/miščwīnya;2;miščwīnya;1
šwy;muščwīnya/miščwīnya;2;muščwīnya;1
ṣxy;aṣəx yaṣəx;2;aṣəx;1
ṣxy;aṣəx yaṣəx;2;maṣəxya;1
syġ;syōġa;2;syōġa;2
syġ;syōġča;2;syōġča;2
ṣyḥ;ṣyūḥa;2;əṣyūḥa;1
ṣyḥ;ṣyūḥa;2;ṣyūḥa;1
syr;sayra;2;sayra;2
syt;saytṯa;2;saytōṯa;1
syt;saytṯa;2;sayṯṯil;1
ṣyx;ṣīxa;2;ṣīxa;1
ṣyx;ṣīxa;2;ṣixō;1
sžl;msažžalča;2;msažžalča;2
sžr;sažra;2;sažra;2
šʕb;šaʕban;2;šaʕban;2
šʕb;šōʕba;2;šōʕba;2
sɁl;masɁalča;2;masɁalča;2
šʕr;šeʕra;2;šeʕra;2
šʕšʕ;šaʕšeʕ;2;šaʕšeʕ;1
šʕšʕ;šaʕšeʕ;2;šaʕšīʕa;1
ṣʕṣʕ;ṣaʕṯa;2;ṣaʕṯa;1
ṣʕṣʕ;ṣaʕṯa;2;ṣaʕṯen;1
tbb;atab/ittab yittub;2;ittab;1
tbb;atab/ittab yittub;2;ntappille;1
ṭbḳ;ṭēbeḳ;2;ṭēbeḳ;2
ṭbr;ṭabōra;2;ṭabōra;2
ṭbʕ;iṭbaʕ yiṭbuʕ;2;ṭabʕill;1
ṭbʕ;iṭbaʕ yiṭbuʕ;2;ṭōbaʕ;1
ṭbʕ;ṭabīʕay;2;ṭabīʕay;1
ṭbʕ;ṭabīʕay;2;ṭabiʕōyin;1
tfn;itfan yitfun;2;tafnille;1
tfn;itfan yitfun;2;tafnunne;1
ṭfy;iṭəf yiṭəf;2;čiṭəf;1
ṭfy;iṭəf yiṭəf;2;iṭfaṯ;1
tfʕ;tōfaʕ ytōfaʕ;2;ytōfaʕ;1
tfʕ;tōfaʕ ytōfaʕ;2;ʕamtafīʕa;1
tḥš;itḥaš yitḥuš;2;taḥəšlēla;1
tḥš;itḥaš yitḥuš;2;tḥīšle;1
tḳḳ;ṭaḳḳ;2;ṭaḳḳ;2
ṯḳl;ṯoḳla;2;ṯoḳla;2
ṭḳs;ṭaḳsa;2;ṭaḳsa;2
ṭlʕ;ṭaləʕṯa;2;ṭaləʕṯa;1
ṭlʕ;ṭaləʕṯa;2;ṭaləʕṯun;1
ṯmny;ṯēmen;2;ṯēmen;2
ṯmr;ṯamra;2;ṯamra;2
ṭmʕ;ṭamʕa;2;ṭamʕa;1
ṭmʕ;ṭamʕa;2;ṭamʕaḥ;1
ṯny;aṯən/aṯni yaṯən/yaṯni;2;aṯinn;1
ṯny;aṯən/aṯni yaṯən/yaṯni;2;čaṯən;1
ṯr;ṯrō;2;ṯrō;2
trl;trolla;2;trolla;2
trs;itras yitrus;2;trīsin;1
trs;itras yitrus;2;ʕamtōres;1
ṭrš;iṭraš yiṭruš;2;ṭaršaṯ;2
try;tōr ytōr;2;nimtarryille;1
try;tōr ytōr;2;ttarilīs;1
ṭry;ṭarr yṭarr;2;mṭarryill;1
ṭry;ṭarr yṭarr;2;mṭarryille;1
trž;itrež;2;itrež;1
trž;itrež;2;trīžan;1
ṭwb;ṭōpṯa;2;ṭōpṯa;2
ṭwbz/ẓ;ṭawbez/ṭawpez;2;ṭawpīẓa;2
ṭwḳ;ṭōḳa;2;ṭōḳa;1
ṭwḳ;ṭōḳa;2;ṭōḳəl;1
twr;matōra;2;matōra;2
twr;tawra;2;tawra;1
twr;tawra;2;tawris;1
ṯwr;ṯawərṯa;2;ṯawərṯa;2
twt;tōwwut;2;tōwwut;2
ṯwṯ;ṯūṯa;2;ṯūṯa;2
twy;tōyṯa;2;tōyṯa;2
txn;taxənṯa;2;taxənṯa;1
txn;taxənṯa;2;taxənṯil;1
ṭzz;ṭuzz;2;ṭuzz;2
ṭžž;aṭaž yiṭṭuž;2;aṭaž;1
ṭžž;aṭaž yiṭṭuž;2;ṭažežle;1
ṭʕn;ṭʕōna;2;ṭʕōna;1
ṭʕn;ṭʕōna;2;ṭʕōnis;1
wḓy;čwaḓḓ yičwaḓḓ;2;čwaḓḓ;1
wḓy;čwaḓḓ yičwaḓḓ;2;ničwaḓḓ;1
wḓʕ;mawḓūʕa;2;mawḓūʕa;2
wfr;waffar ywaffar;2;čimwaffarəl;1
wfr;waffar ywaffar;2;mwaffar;1
whb;mawhub;2;mawhub;1
whb;mawhub;2;mawhūbin;1
wḥt;weḥtṯa;2;weḥṯṯa;2
wḳy;wḳīṯa;2;wḳīṯa;2
wḳʕ;waḳəʕṯa;2;waḳəʕṯa;2
wlt;milōta;2;milōte;2
wlw;walō;2;walō;2
wly;wliyya;2;wliyya;2
wr;waš;2;waš;2
wrt;irōta;2;irōta;1
wrt;irōta;2;irōtl;1
wṣf;awṣef yawṣef;2;mawṣefəl;1
wṣf;awṣef yawṣef;2;nawṣefəlxon;1
wṣl;waṣla;2;waṣla;1
wṣl;waṣla;2;waṣlō;1
wsws;waswōsa;2;waswōsa;2
wtʕ;wtōʕča;2;wtōʕča;1
wtʕ;wtōʕča;2;wtōʕče;1
wxḏ;wōxeḏ ywōxeḏ;2;čwaxiḏinn;1
wxḏ;wōxeḏ ywōxeḏ;2;ywaxiḏell;1
wxm;waxma;2;waxma;2
wẓf;wẓīfča;2;wẓīfče;1
wẓf;wẓīfča;2;wẓifyōṯaḥ;1
wžh;čwažžah yičwažžah;2;čwažžhinnaḥ;1
wžh;čwažžah yičwažžah;2;mičwažžah;1
wzʕ;wazzeʕ ywazzeʕ;2;mwazzeʕlon;1
wzʕ;wazzeʕ ywazzeʕ;2;mwazzʕillun;1
wžʕ;čžōʕča;2;čžōʕča;2
wʕy;čwaʕʕ yičwaʕʕ;2;yičwaʕʕ;2
xbr;xabīra;2;xabīra;2
xbṯ;xabīṯay;2;xabīṯay;2
xff;xaffef yxaffef;2;xaffifiččil;1
xff;xaffef yxaffef;2;xafifann;1
xfn;axfen yaxfen;2;axəfnōn;1
xfn;axfen yaxfen;2;axəfnull;1
xḥl;xoḥla;2;xoḥla;2
xlḳ;ixlaḳ yixluḳ;2;xalḳe;1
xlḳ;ixlaḳ yixluḳ;2;xalḳiš;1
xlḳn;xalḳīna;2;xalḳīnəl;1
xlḳn;xalḳīna;2;xalḳinō;1
xlṣ;xalaṣ;2;xalaṣ;2
xlṣ;xōleṣ;2;xōleṣ;2
xly;xalli;2;xall;1
xly;xalli;2;xalli;1
xms;xēmes;2;xēmes;2
xnn;xanūnay;2;xanūnay;2
xnṣr;xonṣra;2;xonṣra;1
xnṣr;xonṣra;2;xonṣre;1
xnžr;xanžra;2;xanžra;2
xpp;xoppa;2;xuppō;2
xrfn;xarfen yxarfen;2;xarfen;2
xrm;maxramča;2;maxramča;2
xrm;muxramča;2;muxramča;2
xrž;xarž-;2;xarž;1
xrž;xarž-;2;xaržl;1
xṯb;inəxṯab yinəxṯab;2;inəxṯab;1
xṯb;inəxṯab yinəxṯab;2;minxaṯpa;1
xṭy;axəṭ yaxəṭ;2;axṭiṯ;1
xṭy;axəṭ yaxəṭ;2;maxṭ;1
xwn;axan yīxun;2;nxaynōx;1
xwn;axan yīxun;2;xoniččax;1
xwr;xurō;2;xurō;2
xwr;xwōra;2;xwōrl;2
xyr;ixčer yixčar;2;ixčer;2
xyr;xyōrča;2;xyarōṯa;2
xyṭ;xayyōṭča;2;xayyōṭča;2
yḏʕ;awḏaʕ yawḏaʕ;2;yawḏʕennaḥ;1
yḏʕ;awḏaʕ yawḏaʕ;2;yawḏʕinn;1
yḳr;oḳra;2;oḳra;1
yḳr;oḳra;2;Ɂoḳre;1
ymy;īm(i) yīm(i);2;nīm;1
ymy;īm(i) yīm(i);2;yamēlon;1
yrx;awrex yawrex;2;yawərxell;2
yrx;irex yīrax;2;čīrax;2
ytt;yatta;2;yatta;2
ywnsn;yōnsun/yōnson;2;yōnson;1
ywnsn;yōnsun/yōnson;2;yōnsun;1
yxn;yaxni/yaxne;2;yaxni;2
zbl;zbōlča;2;zbōlča;2
žbl;mužbalīṯa;2;mužbalīṯəṭ;2
žbl;žubaylīṯa;2;žubaylīṯa;2
zbn;zbūna;2;zbūniš;2
zbn;zibnō;2;zibnō;2
žbn;mažbanča;2;mažbanča;2
žbn;žappen yžappen;2;mžappnille;1
žbn;žappen yžappen;2;yžappnull;1
zbr;ẓabərṯa;2;ẓabərṯe;2
žbr;ižbāri;2;ižbāri;2
žbr;žabra;2;žabra;2
ẓbṭ;aẓbeṭ yaẓbeṭ;2;čaẓbeṭ;2
žčč;žičča;2;žičči;2
zfč;mzaffač;2;mzaffač;2
žfč;žefča;2;žefča;2
ẓfr;ẓafərṯa;2;ẓafərṯa;1
ẓfr;ẓafərṯa;2;ẓafərṯe;1
zḥlḳ;zaḥlaḳ yzaḥleḳ;2;zaḥlaḳ;2
zhr;zahər;2;zahər;2
zhr;zahra;2;zahra;2
ẓhr;čẓōhar yičẓōhar;2;mičẓahīrin;1
ẓhr;čẓōhar yičẓōhar;2;ʕanmičẓōhar;1
zkr;zekra;2;zekra;1
zkr;zekra;2;zzikra;1
ẓlġṭ;ẓalġūṭa;2;ẓalġuṭō;2
žml;ažmal;2;ažmal;2
žml;žammōla;2;žammōla;2
žmr;žamra;2;žamra;2
žmžm;žumžomṯa;2;žumžomṯa;2
žndrm;žandurma/žanderma;2;žanderma;2
zngl;zangīlay;2;zangīlay;1
zngl;zangīlay;2;zangilōyin;1
žnn;ažann;2;ažann;2
žnzr;žanzīra;2;žanzīra;2
ẓrb;iẓrab yiẓrub;2;ẓarpiččil;1
ẓrb;iẓrab yiẓrub;2;ẓarpunne;1
žrt;ižrat yižrut;2;nžōret;2
žrz;žorəzṯa;2;žorəzṯil;2
ẓrʕ;iẓreʕ;2;iẓreʕ;1
ẓrʕ;iẓreʕ;2;ẓrīʕa;1
zwr;zawwōra;2;zawwarō;2
žwṭ;žaṭō;2;žaṭō;2
žwz;ižōzča;2;ižōzča;2
zwʕ;zawwaʕ yzawwaʕ;2;zawwʕa;1
zwʕ;zawwaʕ yzawwaʕ;2;zawwʕīčən;1
zxm;zaxma;2;zaxma;2
žyš;žayša;2;žayša;2
zyy;zayya;2;zayyil;2
žzɁ;žezɁa;2;žizəɁ;2
žʕly;žʕīlča;2;žʕīlča;2
žʕr;ižʕar yižʕur;2;ʕamžōʕar;2
zʕwḳ;zaʕweḳ yzaʕweḳ;2;mzaʕweḳ;2
Ɂb;āb;2;Ɂāb;2
ʕčb;ʕačəpṯa;2;ʕačəpṯa;2
ʕčm;ʕočma;2;ʕočma;2
Ɂḏn;aḏḏen yɁaḏḏen;2;aḏḏen;1
Ɂḏn;aḏḏen yɁaḏḏen;2;yɁaḏḏen;1
ʕfy;aʕəf yaʕəf;2;aʕəf;1
ʕfy;aʕəf yaʕəf;2;čmaʕfyillaḥ;1
ʕfy;ʕafye;2;ʕafye;1
ʕfy;ʕafye;2;ʕāfye;1
ʕgl;ʕgōla/ʕugōla;2;ʕugōlax;1
ʕgl;ʕgōla/ʕugōla;2;ʕugōle;1
Ɂhl;čɁuhhōla;2;čɁuhhōla;2
ʕht;ʕahta;2;ʕahta;1
ʕht;ʕahta;2;ʕahtil;1
ʕkš;ʕakkūša;2;ʕakkūša;2
Ɂkt;akket yɁakket;2;aktičče;1
Ɂkt;akket yɁakket;2;mɁakkat;1
ʕḳt;ʕaḳīta;2;ʕaḳīta;2
Ɂlf;allef yɁallef;2;allef;1
Ɂlf;allef yɁallef;2;mɁallaf;1
ʕlḳ;čʕallaḳ yičʕallaḳ;2;čʕalleḳ;1
ʕlḳ;čʕallaḳ yičʕallaḳ;2;mičʕallaḳ;1
ʕlm;maʕlūm;2;maʕlūm;2
ʕln;aʕlen yaʕlen;2;aʕlen;1
ʕln;aʕlen yaʕlen;2;maʕlen;1
ʕln;iʕlōna;2;iʕlōna;2
ʕly;ʕali;2;ʕali;2
ʕmḏ;muʕmḏīṯa;2;muʕəmḏīṯlə;1
ʕmḏ;muʕmḏīṯa;2;muʕmḏīṯa;1
Ɂml;amla;2;amla;2
Ɂml;čɁammal yičɁammal;2;mičɁammal;1
Ɂml;čɁammal yičɁammal;2;ʕammičɁammall;1
ʕmm;ʕammṯa;2;ʕaməṯ;1
ʕmm;ʕammṯa;2;ʕammṯa;1
ʕmr;ʕmīrča;2;ʕmīrča;1
ʕmr;ʕmīrča;2;ʕmiryōṯa;1
ʕmr;ʕummōra;2;ʕummōra;2
ʕmy;ʕama;2;ʕama;2
Ɂnglz;inglīzay;2;anglizō;1
Ɂnglz;inglīzay;2;inglīzay;1
ɁnɁ;anu/ana;2;anu;2
ʕrb;ʕárabay;2;ʕarabōy;2
ʕrḓ;ʕrōḓča/ʕarōḓča;2;ʕaraḓyōṯa;2
ʕrf;maʕruf;2;maʕruf;1
ʕrf;maʕruf;2;maʕrūf;1
ʕrḳ;ʕerḳa;2;ʕerḳa;1
ʕrḳ;ʕerḳa;2;ʕirḳōye;1
Ɂrml;armalča;2;armalča;2
ʕrṭ;ʕarreṭ yʕarreṭ;2;mʕarrṭa;1
ʕrṭ;ʕarreṭ yʕarreṭ;2;mʕarrṭōle;1
ʕskr;čʕaskar yičʕaskar;2;čʕaskar;2
Ɂṣl;aṣla;2;aṣla;2
Ɂṣl;uṣūl/iṣūl;2;iṣūləl;1
Ɂṣl;uṣūl/iṣūl;2;uṣūl;1
Ɂšn;šiččōḏ;2;šiččōḏ;2
Ɂšr;aššar yɁaššar;2;ašrille;1
Ɂšr;aššar yɁaššar;2;mɁaššarəl;1
ʕṣr;ʕaṣər;2;ʕaṣər;1
ʕṣr;ʕaṣər;2;ʕaṣr;1
ʕšš;ʕošša;2;ʕoššil;2
Ɂstrt;Ɂustrād;2;Ɂustrād;2
ʕṣy;sčaʕəṣ yisčaʕəṣ;2;sčaʕəṣ;1
ʕṣy;sčaʕəṣ yisčaʕəṣ;2;sčaʕṣiṯ;1
ʕtl;ʕattel yʕattel;2;čimʕattellə;1
ʕtl;ʕattel yʕattel;2;mʕattella;1
ʕṭl;ʕaṭṭel;2;ʕaṭṭīla;1
ʕṭl;ʕaṭṭel;2;ʕaṭṭīlin;1
ʕtm;ʕatman;2;ʕatman;1
ʕtm;ʕatman;2;ʕatmōn;1
Ɂtr;ētra;2;trō;2
ʕtt;ʕottṯa/ʕoṯṯa;2;ʕoṯṯa;2
ʕty;ʕtuwwa;2;ʕtuwwa;1
ʕty;ʕtuwwa;2;ʕtuwwōy;1
ʕwḓ;ʕawweḓ yʕawweḓ;2;mʕawwiḓliš;1
ʕwḓ;ʕawweḓ yʕawweḓ;2;nʕawwəḓlēx;1
Ɂwn;awōna;2;awōnun;1
Ɂwn;awōna;2;Ɂawōne;1
ʕwr;iʕwar yiʕwar;2;ʕawwīra;1
ʕwr;iʕwar yiʕwar;2;ʕawwīrin;1
Ɂx;ux;2;ux;2
Ɂy;aya/ayya;2;Ɂayy;2
Ɂy;ōyṯa;2;ayōṯa;2
Ɂyb;ayyub;2;ayyub;2
ʕyl;ʕīla;2;ʕīla;2
ʕyl;ʕīlča;2;ʕīlča;2
ʕym;ʕaymṯa;2;ʕaymṯa;2
ʕzl;ʕazzel yʕazzel;2;mʕazzlill;1
ʕzl;ʕazzel yʕazzel;2;mʕazzlin;1
ʕzm;iʕzem;2;čiʕzem;1
ʕzm;iʕzem;2;ʕzīmin;1
Ɂžr;sčaɁžar yisčaɁžar;2;misčaɁžar;1
Ɂžr;sčaɁžar yisčaɁžar;2;misčaɁžarəl;1
ʕzz;ʕzīza;2;ʕzīza;2
ʕžz;muʕžazīṯa;2;muʕžazīṯa;1
ʕžz;muʕžazīṯa;2;muʕžazyōṯa;1
ʕžž;ʕžēža;2;ʕžēža;2
[NA];abaḍāy;1;abaḍāy;1
[NA];ažōt-;1;ažōte;1
[NA];buṭanžay;1;buṭanžay;1
[NA];ḳrunful;1;ḳrunful;1
[NA];mučwōlay;1;mučwōlay;1
[NA];šimēnto;1;šimēnto;1
[NA];ṣuxōža;1;ṣuxōži;1
[NA];tumbāk;1;tumbāk;1
[NA];Ɂummay;1;nɁummay;1
bb;bāba;1;bāba;1
bdl;badōl;1;badōl;1
bdr;bōdra;1;bōdra;1
bḏr;bḏōra;1;bḏōra;1
bdy;bādye;1;bādye;1
bḓʕ;bḓōʕča;1;bḓōʕča;1
bḥlḳ;baḥleḳ ybaḥleḳ;1;baḥlīḳəl;1
bḥš;boḥəšṯa;1;boḥəšṯa;1
bhtl;bahtel ybahtel;1;mbahtella;1
bhž;ibəčhaž yibəčhaž;1;mipčahžin;1
bhž/phž;ipčihōža;1;ipčihōža;1
bkt;bakēt;1;bakēt;1
blš;balōš;1;balōš;1
blstk;blastīk;1;blastīk;1
blt;bálatay;1;balatōyan;1
blṭ;balleṭ yballeṭ;1;balṭe;1
blṭ;blōṭča;1;blāṭ;1
blwk;blōk;1;blōk;1
blžktr;balžaktōra;1;balžaktarō;1
blʕ;iblaʕ yibluʕ;1;baləʕlaḥlen;1
bm;bīma;1;bīma;1
bny;binōyṯa;1;binayōṯe;1
bnž;banža;1;banža;1
brbs;čbarbas yičbarbas;1;mičbarpsin;1
brh;borəhṯa;1;borəhṯiṯ;1
brnd;baranda;1;baranda;1
brr;barrōnay;1;barranōyan;1
brt;barōta;1;barōta;1
brṭl;čbarṭal yičbarṭal;1;mičbarṭal;1
brtx;bartex ybartex;1;nimbartxilla;1
brtx;mbartxōna;1;mbartxōna;1
brx;čbōrax yičbōrax;1;mičbarīxin;1
bsm;čbassam yičbassam;1;čbassam;1
bsr;besərṯa;1;besərṯa;1
bšr;mubāšáratan;1;mubāšáratan;1
bṣṣ;baṣṣṯa;1;baṣṣṯa;1
bṣṭ;abṣeṭ yabṣeṭ;1;yabəṣṭinniš;1
bṭḥ;baṭəḥṯa;1;baṭəḥṯil;1
btr;batra;1;batra;1
bṭr;buṭər rabbi;1;buṭər;1
btrk;baṭrakōyṯa;1;baṭrakōyṯa;1
btt;butt;1;butt;1
bty;bitōyṯa;1;bitōyṯa;1
bty;čbatt yičbatt;1;nmičbattyin;1
bwḥ;abaḥ yībuḥ;1;nbōyaḥ;1
bwr;bōrča;1;bōrča;1
bwz;būza;1;būzəl;1
bxč;baxča;1;baxčō;1
bxr;baxxūra;1;baxxūra;1
bxr;mapxarča;1;mapxarča;1
bxš;boxša;1;buxšō;1
bxš;ipxaš yipxuš;1;nbaxšill;1
bxš;ipxeš;1;ipxeš;1
byč;abač;1;abač;1
byn;bayyen/bayyan  ybayyen/ybayyan;1;mbayynin;1
byš;bayyeš ybayyeš;1;ʕanimbayyeš;1
byš;bīša;1;bīša;1
byʕ;bayyōʕa;1;bayyōʕəl;1
bžm;bižāma;1;bižāma;1
bzr;bzurōyṯa;1;bzurōyṯa;1
bʕḏ;abʕaḏ;1;abʕaḏ;1
bʕl;baʕla;1;baʕla;1
bʕlbk;bʕalbak;1;bʕalbak;1
čbr;čbōra;1;čbōrəl;1
čht;ičəčhat yičəčhat;1;miččahṭille;1
člḥ;člōḥa;1;člōḥən;1
čmm;čammem yčammem;1;yčammimenna;1
čmm;čamōma;1;čamōmen;1
čmz;čaməzṯa;1;čaməzṯa;1
čmz;čammuz;1;čammuz;1
črs;mučrasō;1;mučrasō;1
čtḏ;čittōḏa;1;čittōḏ;1
